0.332,416.000
0.337,417.000
0.337,418.000
0.337,419.000
0.337,420.000
-0.093,421.000
0.029,422.000
-0.005,423.000
0.005,424.000
0.005,425.000
0.005,426.000
0.000,427.000
0.000,428.000
0.005,429.000
0.000,430.000
0.000,431.000
0.000,432.000
0.005,433.000
0.000,434.000
0.000,435.000
0.000,436.000
0.000,437.000
0.005,438.000
0.000,439.000
0.005,440.000
0.425,441.000
0.313,442.000
0.342,443.000
0.332,444.000
0.337,445.000
0.337,446.000
0.337,447.000
0.337,448.000
0.337,449.000
0.337,450.000
0.337,451.000
0.332,452.000
0.337,453.000
0.337,454.000
0.337,455.000
0.337,456.000
0.332,457.000
0.337,458.000
0.337,459.000
0.337,460.000
-0.093,461.000
0.029,462.000
-0.010,463.000
0.005,464.000
0.000,465.000
0.000,466.000
0.000,467.000
0.000,468.000
0.005,469.000
0.000,470.000
0.005,471.000
0.000,472.000
0.000,473.000
0.000,474.000
0.005,475.000
0.000,476.000
0.000,477.000
0.005,478.000
0.000,479.000
0.000,480.000
0.425,481.000
0.313,482.000
0.337,483.000
0.337,484.000
0.337,485.000
0.332,486.000
0.337,487.000
0.337,488.000
0.337,489.000
0.337,490.000
0.337,491.000
0.337,492.000
0.332,493.000
0.342,494.000
0.332,495.000
0.337,496.000
0.332,497.000
0.337,498.000
0.342,499.000
0.337,500.000
-0.088,501.000
0.024,502.000
-0.005,503.000
0.000,504.000
0.005,505.000
0.000,506.000
0.005,507.000
0.000,508.000
0.000,509.000
0.000,510.000
0.005,511.000
0.000,512.000
0.000,513.000
0.000,514.000
0.005,515.000
0.000,516.000
0.005,517.000
0.005,518.000
0.000,519.000
0.000,520.000
0.425,521.000
0.308,522.000
0.342,523.000
0.332,524.000
0.337,525.000
0.337,526.000
0.332,527.000
0.332,528.000
0.337,529.000
0.337,530.000
0.337,531.000
0.337,532.000
0.332,533.000
0.337,534.000
0.337,535.000
0.337,536.000
0.337,537.000
0.332,538.000
0.337,539.000
0.337,540.000
-0.088,541.000
0.024,542.000
-0.005,543.000
0.005,544.000
0.000,545.000
0.005,546.000
0.000,547.000
0.005,548.000
0.000,549.000
0.000,550.000
0.000,551.000
0.000,552.000
0.005,553.000
0.000,554.000
0.000,555.000
0.000,556.000
0.000,557.000
0.000,558.000
0.000,559.000
0.000,560.000
0.425,561.000
0.313,562.000
0.342,563.000
0.337,564.000
0.337,565.000
0.332,566.000
0.337,567.000
0.337,568.000
0.337,569.000
0.337,570.000
0.332,571.000
0.337,572.000
0.337,573.000
0.337,574.000
0.337,575.000
0.332,576.000
0.337,577.000
0.332,578.000
0.337,579.000
0.337,580.000
-0.088,581.000
0.029,582.000
-0.010,583.000
0.005,584.000
0.000,585.000
0.000,586.000
0.000,587.000
0.005,588.000
0.000,589.000
0.000,590.000
0.005,591.000
0.000,592.000
0.000,593.000
0.000,594.000
0.005,595.000
-0.005,596.000
0.005,597.000
0.000,598.000
0.000,599.000
0.000,600.000
0.425,601.000
0.308,602.000
0.347,603.000
0.337,604.000
0.332,605.000
0.337,606.000
0.337,607.000
0.332,608.000
0.337,609.000
0.337,610.000
0.332,611.000
0.337,612.000
0.337,613.000
0.337,614.000
0.332,615.000
0.337,616.000
0.337,617.000
0.337,618.000
0.332,619.000
0.337,620.000
-0.093,621.000
0.029,622.000
-0.010,623.000
0.005,624.000
0.000,625.000
0.000,626.000
0.000,627.000
0.005,628.000
0.000,629.000
0.000,630.000
0.005,631.000
0.000,632.000
0.005,633.000
0.000,634.000
0.000,635.000
0.005,636.000
0.005,637.000
0.000,638.000
0.005,639.000
0.000,640.000
0.420,641.000
0.313,642.000
0.342,643.000
0.337,644.000
0.337,645.000
0.337,646.000
0.337,647.000
0.337,648.000
0.332,649.000
0.337,650.000
0.332,651.000
0.337,652.000
0.337,653.000
0.337,654.000
0.337,655.000
0.337,656.000
0.337,657.000
0.337,658.000
0.337,659.000
0.337,660.000
-0.088,661.000
0.029,662.000
-0.010,663.000
0.010,664.000
-0.005,665.000
0.005,666.000
0.000,667.000
0.000,668.000
0.000,669.000
0.005,670.000
0.000,671.000
0.000,672.000
0.005,673.000
0.000,674.000
0.000,675.000
0.000,676.000
0.000,677.000
0.000,678.000
0.000,679.000
0.000,680.000
0.420,681.000
0.313,682.000
0.342,683.000
0.332,684.000
0.337,685.000
0.337,686.000
0.332,687.000
0.337,688.000
0.337,689.000
0.332,690.000
0.337,691.000
0.337,692.000
0.332,693.000
0.337,694.000
0.337,695.000
0.332,696.000
0.337,697.000
0.337,698.000
0.337,699.000
0.332,700.000
-0.088,701.000
0.024,702.000
-0.005,703.000
0.005,704.000
0.000,705.000
0.000,706.000
0.000,707.000
0.000,708.000
0.000,709.000
0.005,710.000
0.000,711.000
0.000,712.000
0.000,713.000
0.000,714.000
0.005,715.000
0.000,716.000
0.000,717.000
0.005,718.000
0.000,719.000
0.005,720.000
0.420,721.000
0.313,722.000
0.342,723.000
0.337,724.000
0.337,725.000
0.332,726.000
0.337,727.000
0.342,728.000
0.332,729.000
0.337,730.000
0.332,731.000
0.337,732.000
0.337,733.000
0.332,734.000
0.332,735.000
0.337,736.000
0.337,737.000
0.337,738.000
0.332,739.000
0.337,740.000
-0.093,741.000
0.029,742.000
-0.005,743.000
0.005,744.000
0.000,745.000
0.000,746.000
0.000,747.000
0.000,748.000
0.000,749.000
0.000,750.000
0.005,751.000
0.000,752.000
0.005,753.000
0.000,754.000
0.000,755.000
0.000,756.000
0.005,757.000
0.005,758.000
-0.005,759.000
0.000,760.000
0.425,761.000
0.313,762.000
0.342,763.000
0.332,764.000
0.337,765.000
0.337,766.000
0.337,767.000
0.332,768.000
0.342,769.000
0.332,770.000
0.337,771.000
0.337,772.000
0.332,773.000
0.337,774.000
0.332,775.000
0.337,776.000
0.337,777.000
0.332,778.000
0.332,779.000
0.337,780.000
-0.088,781.000
0.029,782.000
-0.010,783.000
0.010,784.000
0.000,785.000
0.000,786.000
0.000,787.000
0.005,788.000
0.000,789.000
0.000,790.000
0.000,791.000
0.000,792.000
0.000,793.000
0.000,794.000
0.000,795.000
0.000,796.000
0.000,797.000
0.005,798.000
0.000,799.000
0.000,800.000
0.425,801.000
0.313,802.000
0.342,803.000
0.337,804.000
0.332,805.000
0.337,806.000
0.337,807.000
0.337,808.000
0.337,809.000
0.337,810.000
0.332,811.000
0.342,812.000
0.332,813.000
0.337,814.000
0.337,815.000
0.337,816.000
0.337,817.000
0.337,818.000
0.332,819.000
0.337,820.000
-0.088,821.000
0.024,822.000
-0.005,823.000
0.005,824.000
0.000,825.000
0.000,826.000
0.000,827.000
0.000,828.000
0.005,829.000
0.000,830.000
0.000,831.000
0.005,832.000
0.000,833.000
0.000,834.000
0.000,835.000
0.005,836.000
0.000,837.000
0.000,838.000
0.005,839.000
0.000,840.000
0.405,841.000
0.317,842.000
0.337,843.000
0.337,844.000
0.337,845.000
0.337,846.000
0.332,847.000
0.337,848.000
0.337,849.000
0.332,850.000
0.337,851.000
0.337,852.000
0.337,853.000
0.332,854.000
0.337,855.000
0.337,856.000
0.337,857.000
0.332,858.000
0.337,859.000
0.332,860.000
-0.083,861.000
0.029,862.000
-0.010,863.000
0.005,864.000
0.000,865.000
0.005,866.000
0.000,867.000
0.000,868.000
0.000,869.000
0.000,870.000
0.000,871.000
0.005,872.000
0.000,873.000
0.000,874.000
0.000,875.000
0.000,876.000
0.000,877.000
0.005,878.000
0.000,879.000
0.005,880.000
0.420,881.000
0.313,882.000
0.342,883.000
0.337,884.000
0.337,885.000
0.337,886.000
0.332,887.000
0.337,888.000
0.337,889.000
0.332,890.000
0.337,891.000
0.337,892.000
0.332,893.000
0.337,894.000
0.332,895.000
0.342,896.000
0.332,897.000
0.337,898.000
0.332,899.000
0.337,900.000
-0.088,901.000
0.029,902.000
-0.005,903.000
0.000,904.000
0.000,905.000
0.005,906.000
0.000,907.000
0.000,908.000
0.005,909.000
0.000,910.000
0.005,911.000
0.000,912.000
0.005,913.000
0.000,914.000
0.000,915.000
0.005,916.000
0.000,917.000
0.005,918.000
0.000,919.000
0.000,920.000
0.420,921.000
0.313,922.000
0.342,923.000
0.332,924.000
0.337,925.000
0.337,926.000
0.337,927.000
0.337,928.000
0.337,929.000
0.337,930.000
0.337,931.000
0.337,932.000
0.337,933.000
0.337,934.000
0.337,935.000
0.337,936.000
0.337,937.000
0.332,938.000
0.337,939.000
0.337,940.000
-0.088,941.000
0.024,942.000
-0.010,943.000
0.010,944.000
0.000,945.000
0.000,946.000
0.000,947.000
0.000,948.000
0.000,949.000
0.000,950.000
0.000,951.000
0.000,952.000
0.000,953.000
0.005,954.000
0.000,955.000
0.005,956.000
0.000,957.000
0.005,958.000
0.000,959.000
0.005,960.000
0.420,961.000
0.313,962.000
0.342,963.000
0.332,964.000
0.337,965.000
0.332,966.000
0.342,967.000
0.337,968.000
0.337,969.000
0.337,970.000
0.332,971.000
0.337,972.000
0.337,973.000
0.337,974.000
0.337,975.000
0.332,976.000
0.332,977.000
0.337,978.000
0.337,979.000
0.337,980.000
-0.088,981.000
0.029,982.000
-0.010,983.000
0.005,984.000
0.000,985.000
0.000,986.000
0.000,987.000
0.005,988.000
0.000,989.000
0.000,990.000
0.000,991.000
0.005,992.000
0.000,993.000
0.000,994.000
0.000,995.000
0.005,996.000
0.000,997.000
0.000,998.000
0.000,999.000
0.000,1000.000
0.420,1001.000
0.313,1002.000
0.342,1003.000
0.332,1004.000
0.337,1005.000
0.337,1006.000
0.337,1007.000
0.332,1008.000
0.337,1009.000
0.337,1010.000
0.337,1011.000
0.332,1012.000
0.337,1013.000
0.337,1014.000
0.337,1015.000
0.332,1016.000
0.337,1017.000
0.337,1018.000
0.337,1019.000
0.337,1020.000
-0.088,1021.000
0.024,1022.000
0.000,1023.000
0.000,1024.000
0.000,1025.000
0.005,1026.000
0.000,1027.000
0.000,1028.000
0.005,1029.000
0.000,1030.000
0.000,1031.000
0.000,1032.000
0.000,1033.000
0.005,1034.000
0.000,1035.000
0.000,1036.000
0.000,1037.000
0.005,1038.000
0.000,1039.000
0.005,1040.000
0.420,1041.000
0.317,1042.000
